user_input,reference_contexts,reference,synthesizer_name
Qual é a importância da Value Reporting Foundation no relatório da Braskem?,"['Sumário\n Mensagem do Presidente do CA \n \n Mensagem do Líder de Negócio\n Destaques do ano\n A Braskem\n  Quem somos\n  Modelo de Negócios \n  Governança, Ética e Conformidade\n  Estratégia da companhia\n  Gestão de riscos\n Atuação Social \n  Covid-19\n  Caso Maceió \n Desenvolvimento Sustentável   \n  Nossa atuação sustentável\n  Estratégia de negócio e desenvolvimento  \n          sustentável: uma única direção \n  Compromissos 2020–2030 \n  Governança em Sustentabilidade  \nApresentação \nPelo segundo ano consecutivo, a Braskem publica seu re-\nlatório unificando as principais informações relacionadas à \ntemática ESG aos resultados econômicos e financeiros.  \nApresentamos neste documento, de forma concisa e ob-\njetiva, os indicadores GRI e SASB mais relevantes para nos-\nsos stakeholders, reafirmando nosso compromisso com a \ntransparência. Para a construção do relato, seguimos tam-\nbém os padrões do Integrated Reporting Framework da \nValue Reporting Foundation.']","A Value Reporting Foundation é importante no relatório da Braskem porque seus padrões foram seguidos para a construção do relato, unificando as principais informações relacionadas à temática ESG aos resultados econômicos e financeiros.",single_hop_specifc_query_synthesizer
Como o Integrated Reporting Framework é utilizado na construção do relato de sustentabilidade?,"['sos stakeholders, reafirmando nosso compromisso com a \ntransparência. Para a construção do relato, seguimos tam-\nbém os padrões do Integrated Reporting Framework da \nValue Reporting Foundation. \nAdicionalmente, divulgamos os primeiros resultados da \nnossa nova Estratégia de Sustentabilidade, colhidos ao \nlongo de 2021.  |GRI 102-50, 102-52|\nBoa leitura! \n Performance dos Capitais \n  Capital Humano  \n  Capital Financeiro \n  Capital Manufaturado\n  Capital Natural \n  Capital Social e de Relacionamento  \n  Capital Intelectual\n Anexos\nRelatório\nINTEGRADO\n2021\nPerformance  \ndos Capitais Anexos 2Atuação  \nSocial\nMensagem do \nPresidente do CA\nDesenvolvimento  \nSustentável A BraskemDestaques \nde 2021 \nMensagem do \nLíder de Negócio']","Na construção do relato de sustentabilidade, seguimos os padrões do Integrated Reporting Framework da Value Reporting Foundation, reafirmando nosso compromisso com a transparência.",single_hop_specifc_query_synthesizer
Quais são as responsabilidades do Conselho de Administração em relação à estratégia de desenvolvimento sustentável da Braskem?,"['Caro leitor,\nPara se manterem relevantes e atenderem às deman-\ndas da sociedade, e do próprio mercado, as empresas \nprecisam criar valor ao longo do tempo, mudar e se \nadequar ao que está acontecendo no planeta. \nNos últimos anos, a Braskem vem passando por avan-\nços importantes em sua trajetória, especialmente em \nrelação a aspectos ESG (do inglês environmental , social \nand governance). Tais aspectos estão sendo discutidos \npelo setor financeiro sob a óptica da gestão de riscos, \natribuindo aos fatores socioambientais e de governan-\nça impactos significativos no valor dos negócios.\nNesse contexto, o Conselho de Administração tem \nacompanhado de perto a Estratégia Global de Desen-\nvolvimento Sustentável da Braskem e a definição de \nprojetos e plano de negócios para atingir os compro-\nmissos com os quais se comprometeu, criando valor \npara todos os seus acionistas e demais agentes da ca-\ndeia de valor. Esses assuntos fazem parte da pauta re-']","O Conselho de Administração tem acompanhado de perto a Estratégia Global de Desenvolvimento Sustentável da Braskem e a definição de projetos e plano de negócios para atingir os compromissos com os quais se comprometeu, criando valor para todos os seus acionistas e demais agentes da cadeia de valor.",single_hop_specifc_query_synthesizer
Qual é o compromisso da Braskem para 2050?,"['missos com os quais se comprometeu, criando valor \npara todos os seus acionistas e demais agentes da ca-\ndeia de valor. Esses assuntos fazem parte da pauta re-\ngular do Conselho, com o assessoramento do Comitê \nde Estratégia e Comunicação, que já acompanhava \ntemas ESG, mas, em 2021, incorporou novas compe-\ntências e passou a se chamar Comitê de Estratégia, \nComunicação e ESG (CECESG). \nNosso trabalho tem o objetivo de acompanhar, ques-\ntionar e provocar as iniciativas da Braskem no que se \nrefere à sustentabilidade empresarial e aos critérios \nESG, no âmbito da visão estratégica. Entendemos \nque, ao zelar pelos interesses dos acionistas, temos \nem vista também a atuação da empresa como agen-\nte de transformação na sociedade e sua relação com \ntodas as partes interessadas. \nAssumimos compromissos importantes, alinhados \ncom o Acordo de Paris, relativos às mudanças climá-\nticas, como a neutralidade de carbono até 2050, e à \neconomia circular. Nesse sentido, o Conselho tem pro-']","A Braskem assumiu compromissos importantes, alinhados com o Acordo de Paris, relativos às mudanças climáticas, como a neutralidade de carbono até 2050.",single_hop_specifc_query_synthesizer
Quais são as iniciativas da Braskem em relação à economia circular e como elas se alinham com os compromissos do Acordo de Paris?,"['com o Acordo de Paris, relativos às mudanças climá-\nticas, como a neutralidade de carbono até 2050, e à \neconomia circular. Nesse sentido, o Conselho tem pro-\nvocado, questionado e acompanhado as iniciativas e \na elaboração do plano de negócios para atingir tais \ncompromissos, principalmente diante do contexto de \ndesafios que o setor petroquímico tem pela frente. \nO investimento no desenvolvimento da economia \ncircular do plástico é um dos focos prioritários da \nBraskem em relação ao desenvolvimento de longo \nprazo. Temos trabalhado para evoluir na comunica -\nção com a sociedade e mudar a visão que se tem do \nplástico, por meio de campanhas e projetos educa -\ncionais, principalmente relacionados ao consumo \nconsciente e ao descarte correto dos resíduos. \nMensagem do Presidente \ndo Conselho de Administração\nJosé Mauro Mettrau Carneiro da Cunha\nPresidente do Conselho de Administração\nRelatório\nINTEGRADO\n2021\nPerformance  \ndos Capitais Anexos 3Atuação  \nSocial\nMensagem do']","A Braskem tem como foco prioritário o investimento no desenvolvimento da economia circular do plástico, buscando evoluir na comunicação com a sociedade e mudar a visão sobre o plástico. Isso é feito por meio de campanhas e projetos educacionais, especialmente relacionados ao consumo consciente e ao descarte correto dos resíduos. Essas iniciativas estão alinhadas com os compromissos do Acordo de Paris, que incluem a neutralidade de carbono até 2050 e a promoção de uma economia circular.",single_hop_specifc_query_synthesizer
Quem é José Mauro Mettrau Carneiro da Cunha e qual é seu papel no Conselho de Administração da Braskem conforme o Relatório Integrado de 2021?,['do Conselho de Administração\nJosé Mauro Mettrau Carneiro da Cunha\nPresidente do Conselho de Administração\nRelatório\nINTEGRADO\n2021\nPerformance  \ndos Capitais Anexos 3Atuação  \nSocial\nMensagem do \nPresidente do CA\nDesenvolvimento  \nSustentável A BraskemDestaques \nde 2021 \nMensagem do \nLíder de Negócio'],"José Mauro Mettrau Carneiro da Cunha é o Presidente do Conselho de Administração da Braskem, conforme indicado no Relatório Integrado de 2021.",single_hop_specifc_query_synthesizer
Quais são as tecnologias de captura de carbono desenvolvidas pela Braskem?,"['Vemos a atuação de longo \nprazo da Braskem com  \nfoco no enfrentamento  \ndas mudanças climáticas  \ne na redução de  \nresíduos plásticos.\nOutra frente importante e que recebe a atenção de \ntoda a companhia é o combate às mudanças climá-\nticas. A indústria petroquímica tem papel central \nna busca por matérias-primas de fonte renovável, \nbem como no desenvolvimento de tecnologias de \ncaptura de carbono para estocagem e utilização \ncomo fonte para produção de produtos químicos. \nNessa frente, a Braskem é a principal produtora \nmundial de biopolímeros produzidos a partir de \nfontes renováveis e, em 2021, aprovamos a estra-\ntégia de crescimento desse negócio, um impor -\ntante pilar para atingir os compromissos firmados \nem mudanças climáticas. \nEm governança, a Braskem segue aprimorando as \nsuas práticas e atingiu um alto patamar de cumpri-\nmento do Código Brasileiro de Governança Cor -\nporativa (CBGC): a companhia cumpre totalmente \n65% do CBGC e 13% de forma parcial.']","A Braskem está desenvolvendo tecnologias de captura de carbono para estocagem e utilização como fonte para a produção de produtos químicos, com foco no combate às mudanças climáticas.",single_hop_specifc_query_synthesizer
Qual é a função do Comitê de Conformidade e Auditoria Estatutário (CCAE) na Braskem?,"['suas práticas e atingiu um alto patamar de cumpri-\nmento do Código Brasileiro de Governança Cor -\nporativa (CBGC): a companhia cumpre totalmente \n65% do CBGC e 13% de forma parcial. \nNesse sentido, vale mencionar que atualmente o \nConselho possui cinco membros independentes, \nem um total de 11, em linha com as melhores prá-\nticas do mercado de governança. \nAinda, em 2021, transformamos o então Comitê \nde Conformidade em Comitê de Conformidade e \nAuditoria Estatutário (CCAE) para aderir à Resolu-\nção CVM nº 23/2021 e às regras da Lei Sarbanes -\n-Oxley (SoX). Tem, entre suas principais responsa-\nbilidades, a de assegurar o acompanhamento \ndos controles internos e da exposição a riscos \nda Braskem, além de monitorar a qualidade e \na integridade das demonstrações financeiras \nda Companhia, e supervisionar e acompa -\nnhar a atuação dos auditores externos inde -\npendentes. Conta em sua composição com 5 \nmembros independentes, sendo 3 membros \ndo Conselho de Administração e 2 membros']","O Comitê de Conformidade e Auditoria Estatutário (CCAE) tem, entre suas principais responsabilidades, assegurar o acompanhamento dos controles internos e da exposição a riscos da Braskem, além de monitorar a qualidade e a integridade das demonstrações financeiras da Companhia, e supervisionar e acompanhar a atuação dos auditores externos independentes.",single_hop_specifc_query_synthesizer
Quais são as responsabilidades da Braskem em relação ao evento geológico de Alagoas?,"['nhar a atuação dos auditores externos inde -\npendentes. Conta em sua composição com 5 \nmembros independentes, sendo 3 membros \ndo Conselho de Administração e 2 membros \nexternos, com reconhecida experiência em as-\nsuntos de contabilidade societária.\nNa nossa visão, a Braskem não somente vem \nassumindo compromissos importantes, como \ntambém enfrentando as dificuldades associadas a \neles. Tudo isso caminha junto com a estratégia de \nnegócios da companhia, aprovada pelo Conselho \nde Administração. \nEm relação aos desafios e responsabilidades, não \npodemos deixar de falar a respeito do evento geo-\nlógico de Alagoas, presente em todas as pautas do \nConselho. Nossa avaliação é que a companhia tem \nlidado de forma responsável com o assunto, com \numa equipe ampla e qualificada – são pelo menos \n1.200 pessoas diretamente envolvidas – para solu-\ncionar as questões relacionadas ao evento. \nA Braskem tem dedicado recursos substanciais \npara realizar o processo de realocação das famí -']","A Braskem tem lidado de forma responsável com o evento geológico de Alagoas, contando com uma equipe ampla e qualificada, composta por pelo menos 1.200 pessoas diretamente envolvidas, para solucionar as questões relacionadas ao evento.",single_hop_specifc_query_synthesizer
"Quais foram as principais ações da Braskem em resposta ao evento mencionado, e como isso reflete seu compromisso com a geração de valor para a sociedade e seus investidores?","['1.200 pessoas diretamente envolvidas – para solu-\ncionar as questões relacionadas ao evento. \nA Braskem tem dedicado recursos substanciais \npara realizar o processo de realocação das famí -\nlias com agilidade, em muitos casos antes dos pra-\nzos estabelecidos pelas autoridades, além de dar \nsuporte, inclusive psicológico, às pessoas envolvi-\ndas. Do lado financeiro, foram constituídas provi-\nsões da ordem de R$ 12 bilhões.\nPor fim, importante destacar o compromisso da \ncompanhia com a saúde financeira, entregando \nexcelentes resultados: recorde de geração de cai-\nxa, o que permitiu o pagamento antecipado de di-\nvidendo a seus acionistas.\nA companhia chegou ao final de 2021 tendo cum-\nprido seus objetivos e alcançado ótimos resulta -\ndos, demonstrando compromisso com a geração \nde valor para sociedade a e seus investidores. À \nfrente sempre haverá desafios, mas a Braskem \nsabe para onde e como caminhar. Com uma estra-\ntégia e visão de criação de valor de longo prazo e']","A Braskem dedicou recursos substanciais para realizar o processo de realocação das famílias com agilidade, muitas vezes antes dos prazos estabelecidos pelas autoridades, além de oferecer suporte psicológico às pessoas envolvidas. Financeiramente, a empresa constituiu provisões da ordem de R$ 12 bilhões. Ao final de 2021, a Braskem cumpriu seus objetivos e alcançou ótimos resultados, demonstrando seu compromisso com a geração de valor para a sociedade e seus investidores, evidenciado pelo recorde de geração de caixa que permitiu o pagamento antecipado de dividendos a seus acionistas.",single_hop_specifc_query_synthesizer
